BO,AO
0.45613135847856084,0.45628734047442304
0.4557778641874937,0.4559338211899461
0.4556011170419597,0.4557570615477076
0.456484852769628,0.45664085975889995
0.4589593128070981,0.45911549475023883
0.4594895542436993,0.45964577367695425
0.4602849163986002,0.46035281224590807
0.4629361235816043,0.46300420687948546
0.4632896178726714,0.46335772616396237
0.46134539927180207,0.46141337009933886
0.4600197956803,0.4600876727825502
0.45925978295450526,0.45932760632092484
0.4612570256990351,0.4613249902782198
0.4583406977977308,0.4584084561812846
0.4570681183498888,0.4571357867571678
0.4561843826222205,0.4562519885459751
0.45901233695075855,0.45908014282179094
0.4570681183498888,0.4571357867571678
0.4579518540775567,0.45801958496835976
0.4597193255328925,0.45978718139074476
0.4598960726784261,0.4599639410329832
0.45913605995263174,0.4592922543924773
0.4589593128070981,0.45911549475023883
0.45772208278836307,0.4578781772545692
0.45772208278836307,0.4578781772545692
0.456484852769628,0.45664085975889995
0.45736858849729595,0.4575246579700923
0.45736858849729595,0.4575246579700923
0.4566615999151616,0.4568176194011384
0.4567146240588216,0.45678226747269046
0.4566615999151616,0.456729239580019
0.45871186680335146,0.4587796514299855
0.4589593128070981,0.4590271149291194
0.4589593128070981,0.4590271149291194
0.45975467496199945,0.4598225333191927
0.458605818516031,0.4586735956446425
0.4427869489907738,0.4429419874854172
0.44057760967160386,0.4407324919574362
0.44010039237866316,0.4401668611022728
0.43780267948672663,0.4378689857531728
0.4386864152143945,0.4387527839643651
0.43780267948672663,0.4378689857531728
0.43515147230372253,0.43521759111959546
0.4354519424511296,0.437020539470428
0.43430308600516115,0.4358716017958778
0.433861218141327,0.4354297026902814
0.4341263388596276,0.43569484215363935
0.43456820672346175,0.434722664121328
0.4346212308671214,0.43468731219288004
0.4330305065573192,0.4330964754127335
0.43250026512071843,0.43256619648601846
0.4323235179751848,0.43238943684378
0.43214677082965125,0.43221267720154155
0.4328007352681255,0.4328666878778239
0.4321997949733113,0.432265705094213
0.43465658029622833,0.434722664121328
0.43633567817879754,0.43640188072259356
0.4391636325073352,0.439230034998409
0.4372547633355724,0.4374094106833529
0.4368659196153983,0.436932159649309
0.4341440135741811,0.43421006115883615
0.436211955176924,0.43627814897302625
0.4366184736116512,0.436684696150175
0.4388101382162681,0.4388765157139321
0.437396161051999,0.43746243857602435
0.436158931033264,0.4362251210803551
0.4377496553430662,0.4378159578605013
0.4393403796528688,0.43940679464064747
0.4395171267984024,0.4395835542828863
0.4426985754180072,0.4427652278431787
0.44128459825373817,0.441351150705271
0.4400473682350031,0.44011383320960173
0.4392520060801018,0.43931841481952844
0.43960550037116897,0.4396719341040054
0.4404892360988373,0.4405557323151977
0.44163809254480574,0.4417046699897479
0.44057760967160386,0.4406441121363171
0.4395171267984024,0.4395835542828863
0.43827989677966733,0.4383462367872167
0.4365124253243311,0.43657864036483207
0.4407543568171374,0.4408208717785556
0.44031248895330366,0.4403789726729592
0.4411962246809716,0.44126277088415194
0.4426985754180072,0.4427652278431787
0.44314044328184093,0.44320712694877507
0.443334865141928,0.4434015625552375
0.4457563010357381,0.4458231696539045
0.44549118031743795,0.44555803019054663
0.44563257803386497,0.4456994379043375
0.4451023365972642,0.44516915897762216
0.4451023365972642,0.44516915897762216
0.444695818162537,0.4447626118004737
0.4461451447559122,0.44621204086682936
0.44579165046484504,0.4458585215823524
0.4472056276291141,0.44727259872026015
0.44579165046484504,0.4458585215823524
0.44579165046484504,0.4458585215823524
0.44773586906571483,0.4478028776469755
0.44490791473717717,0.4449747233711601
0.4443776733005764,0.4444444444444443
0.4438474318639757,0.44391416551772894
0.4442186008695959,0.4442853607664298
0.4468521333380469,0.4469190794357832
0.4479126162112484,0.44797963728921397
0.4471172540563471,0.4471842188991411
0.44658701261974637,0.4466539399724257
0.4472056276291141,0.44727259872026015
0.4463218919014458,0.4463888005090678
0.43297748241365913,0.4331318273411814
0.43191699954045765,0.4319828896666312
0.4349747251581885,0.43504083147735695
0.4325886386934854,0.4326545763071375
0.4336491215666869,0.4337151341605683
0.4342147124323942,0.4342807650157316
0.4319700236841177,0.4320359175593031
0.4328007352681255,0.4328666878778239
0.4346212308671214,0.43468731219288004
0.43285375941178555,0.432919715770495
0.43409098943052105,0.43415703326616467
0.4324472409770584,0.432513168593347
0.43085651666725616,0.4309223318132004
0.4305030223761886,0.4305688125287235
0.4310332638127897,0.43109909145543884
0.43324260313195967,0.43330858698341984
0.430414648803422,0.43048043270760405
0.4300611545123548,0.4301269134231271
0.4244936194280465,0.4245589846926149
0.42555410230124796,0.42561954254604606
0.42661458517444945,0.42668010039947685
0.42652621160168286,0.4265917205783574
0.42749832090211776,0.4275638986106692
0.42652621160168286,0.4265917205783574
0.41676976916822783,0.41683458832679315
0.4162395277316275,0.41630430940007773
0.41641627487716104,0.41648106904231624
0.4155325391494928,0.4155972708311239
0.41500229771289204,0.4150669919044081
0.41535579200395917,0.41542051118888546
0.4152674184311922,0.415332131367766
0.4151790448584256,0.41524375154664656
0.4132348262575558,0.4132993954820235
0.41040687192901854,0.41047124120620765
0.410230124783485,0.4102944815639692
0.4109724627947258,0.41103687206137096
0.4102654742125915,0.4103298334924171
0.41150270423132695,0.4115671509880863
0.4113259570857934,0.4113903913458479
0.4097352327759908,0.4097995545657017
0.40902824419385647,0.40909251599674745
0.4094701120576906,0.4095344151023438
0.41030082364169845,0.41036518542086503
0.4097705822050977,0.4098349064941492
0.40729612216762723,0.40736027150281034
0.4029304676729474,0.4029943083395198
0.40213510551804604,0.4021988899494469
0.4019583583725125,0.40202213030720807
0.4019583583725125,0.40202213030720807
0.4016048640814453,0.40166861102273116
0.4047509632719432,0.40481493265457635
0.40422072183534247,0.4042846537278606
0.4013927675068048,0.40145649945204515
0.4012160203612712,0.4012797398098067
0.4005090317791369,0.4005727012408524
0.3999257661988761,0.4014918513804927
0.40116299621761115,0.40272916887616234
0.40036763406270987,0.40193375048608904
0.39612570256990354,0.3976915190723655
0.397362932588639,0.39751475943012704
0.3976280533069392,0.3976915190723655
0.3976280533069392,0.3976915190723655
0.3976280533069392,0.3976915190723655
0.3976280533069392,0.3976915190723655
0.3974513061614056,0.39751475943012704
0.3978931740252397,0.397956658535723
0.39603732899713695,0.39610068229221895
0.39533034041500265,0.3953936437232651
0.39780480045247274,0.39786827871460395
0.39904203047120823,0.3991055962102732
0.3971861854431054,0.39724961996676916
0.39806992117077333,0.39813341817796144
0.39748665559051255,0.3981687701064094
0.4030365159602674,0.4031003641248632
0.4005620559227969,0.40062572913352434
0.40165788822510534,0.401721638915403
0.403071865389374,0.4031357160533108
0.40144579165046484,0.4015095273447167
0.4026830216692003,0.4027468448403859
0.4030365159602674,0.4031003641248632
0.4040969988334689,0.404160921978294
0.4025062745236667,0.40257008519814746
0.403301636678568,0.4033655035882207
0.40118067093216464,0.40124438788135874
0.39852946374916054,0.3985929932477818
0.3990597051857613,0.39912327217449717
0.4017109123687654,0.40177466680807455
0.4017109123687654,0.40177466680807455
0.4024179009508997,0.40248170537702843
0.4032839619640145,0.4033478276239968
0.40213510551804604,0.4021988899494469
0.4005443812082438,0.40060805316930037
0.4069956520202201,0.4070597801110049
0.40469793912828317,0.4047619047619049
0.4028420941001804,0.4029059285184008
0.4024885998091132,0.4025524092339239
0.399678320195129,0.399741930922332
0.40254162395277326,0.40260543712659497
0.40227650323447306,0.4023402976632375
0.404344444837216,0.40440838547742797
0.40439746898087603,0.40446141337009905
0.4037788539715087,0.4038427546222646
0.39997879034253614,0.40004242231413745
0.39644384743186417,0.39650722946936773
0.3976810774505992,0.397744546965037
0.39821131888719996,0.3982748258917524
0.39676199229382475,0.39682539682539675
0.3951359185549156,0.39519920811680265
0.3956131358478563,0.39567645915084654
0.3979992223125598,0.3980627143210664
0.3981582947435399,0.3982217979990809
0.3987415603238011,0.3988051048184678
0.3976280533069392,0.3976915190723655
0.3981582947435399,0.3982217979990809
0.40072112835377743,0.4007848128115388
0.4012513697903782,0.40131509173825425
0.3998373926261091,0.3999010146003465
0.39941319947682846,0.39947679145897413
0.39852946374916054,0.3985929932477818
0.4012513697903782,0.40131509173825425
0.40575842200148465,0.40582246261533567
0.3998373926261091,0.3999010146003465
0.40351373325320816,0.4035776151589071
0.40704867616388013,0.40711280800367683
0.4092580154830501,0.4093223035316578
0.41040687192901854,0.41047124120620765
0.4091696419102835,0.4092339237105384
0.4109371133656193,0.4110015201329234
0.41040687192901854,0.41047124120620765
0.410230124783485,0.4102944815639692
0.41031849835625156,0.4103828613850886
0.40938173848492365,0.40944603528122475
0.41111386051115284,0.4111782797751619
0.41040687192901854,0.41047124120620765
0.4116441019477536,0.4117085587018769
0.41129060765668646,0.4113550394174
0.4098766304924174,0.4099409622794922
0.40911661776662306,0.4091808958178669
0.4106189685036587,0.41068335277689405
0.407967761320655,0.40803195814331666
0.40673053130191955,0.4067946406476474
0.40584679557425163,0.4059108424364551
0.40478631270105014,0.4048502845830239
0.4028420941001804,0.4029059285184008
0.40192300894340593,0.40198677837876057
0.40107462264484456,0.4017569908438506
0.3998020431970026,0.3998656626718986
0.40192300894340593,0.40198677837876057
0.40156951465233837,0.4016332590942836
0.403160238962141,0.4032240958744298
0.4036904803987417,0.40375437480114557
0.40262999752553985,0.4026938169477144
0.40439746898087603,0.40446141337009905
0.40333698610767454,0.40340085551666827
0.4026653469546468,0.40272916887616234
0.40222347909081263,0.402287269770566
0.4035490826823147,0.40361296708735467
0.4041676976916824,0.40423162583518946
0.40478631270105014,0.4048502845830239
0.40443281840998296,0.404496765298547
0.4033723355367811,0.4034362074451162
0.40390257697338183,0.4039664863718316
0.4026653469546468,0.40272916887616234
0.40310721481848094,0.4031710679817583
0.40356675739686815,0.40363064305157864
0.403160238962141,0.4032240958744298
0.4019583583725125,0.40202213030720807
0.4002792604899433,0.4003429137059429
0.3935628689596664,0.3936260473008804
0.3885255753119588,0.38858839749708357
0.3872529958641168,0.38731572807296644
0.3883134787373183,0.3883762859263972
0.38778323730071795,0.3878460069996818
0.3880483580190181,0.3881111464630393
0.38866697302838543,0.38872980521087414
0.3887906960302594,0.39035599391946824
0.38728834529322376,0.3888535369604411
0.38631623599278886,0.38735108000141394
0.3878185867298245,0.3888535369604411
0.3881720810208917,0.3883232580337257
0.38896744317579296,0.389118676423799
0.3898511789034609,0.3900024746349913
0.38993955247622786,0.39009085445611075
0.39064654105836216,0.39079789302506457
0.3894976846123937,0.38964895535051436
0.3891441903213265,0.389207056244918
0.3858743681289547,0.38593700286350624
0.3894976846123937,0.3895605755293953
0.3870939234331367,0.3871566443949519
0.3881720810208917,0.38823487821260666
0.38728834529322376,0.38735108000141394
0.38834882816642524,0.3884116378548451
0.38896744317579296,0.38903029660267957
0.392502386086465,0.39256548944744923
0.3930326275230657,0.39309576837416466
0.39207819293718427,0.3921412663060769
0.3899572271907809,0.3900201505992153
0.3932093746685993,0.3932725280164035
0.39267913323199855,0.3927422490896877
0.39373961610520003,0.39380280694311887
0.3928735550920856,0.3929366846961501
0.391282830782283,0.39134584791600396
0.39122980663862295,0.39129282002333243
0.39211354236629087,0.39217661823452477
0.391282830782283,0.39134584791600396
0.3895153593269472,0.3895782514936189
0.3899572271907809,0.3900201505992153
0.39066421577291527,0.3907271891681691
0.39066421577291527,0.3907271891681691
0.39241401251369795,0.3924771096263302
0.39568383470606977,0.395747163007742
0.39603732899713695,0.3960476543995478
0.39305030223761916,0.39496942058189266
0.3930326275230657,0.39309576837416466
0.3971861854431054,0.39724961996676916
0.40142811693591174,0.4014918513804927
0.3992187776167418,0.3992823558525117
0.3953833645586623,0.3969491285749637
0.39373961610520003,0.39380280694311887
0.3942698575418008,0.3943330858698343
0.3928205309484252,0.39288365680347864
0.39122980663862295,0.3919114787711669
0.3946233518328679,0.3946866051543112
0.39400473682350057,0.3940679464064764
0.39379264024886007,0.39385583483579
0.3923786630845914,0.39244175769788225
0.39050514334193515,0.39056810549015464
0.3899749019053344,0.3900378265634392
0.3899749019053344,0.3900378265634392
0.3942698575418008,0.3943330858698343
0.3958605818516034,0.39592392264998044
0.39533034041500265,0.3953936437232651
0.39639082328820413,0.39645420157669586
0.3934744953868998,0.393537667479761
0.39365124253243344,0.39371442712199944
0.3925377355155719,0.39357301940820894
0.39259075965923157,0.39265386926856866
0.39170702393156365,0.3917700710573763
0.38923256389409316,0.38929543606603745
0.3895860581851603,0.38964895535051436
0.3935628689596664,0.3936260473008804
0.3980168970271133,0.39958284724431753
0.39564848527696284,0.3957118110792941
0.39683269115203784,0.3968961006822922
0.39759270387783224,0.39765616714391755
0.3969210647248049,0.3969844805034116
0.39639082328820413,0.39645420157669586
0.3976280533069392,0.3976915190723655
0.39674431757927126,0.39680772086117316
0.3969210647248049,0.3969844805034116
0.39639082328820413,0.39645420157669586
0.3974159567322986,0.3974794075016791
0.3984764396055005,0.39853996535511027
0.39635547385909714,0.3964188496482483
0.39635547385909714,0.3964188496482483
0.3961787267135636,0.39624209000600985
0.3906818904874687,0.3907448651323931
0.3884372017391922,0.38850001767596415
0.3894976846123937,0.3895605755293953
0.3881720810208917,0.38823487821260666
0.3895860581851603,0.38964895535051436
0.3885255753119588,0.38858839749708357
0.38658135671108945,0.38664404143246006
0.38393014952808535,0.38399264679888273
0.38366502880978476,0.38372750733552524
0.38495528297217985,0.38501785272386596
0.38283431722577693,0.382896737017004
0.38177383435257545,0.3818361791635732
0.38248082293470975,0.3825432177325275
0.38159708720704144,0.38165941952133475
0.3810668457704411,0.3811291405946194
0.3812435929159743,0.38130590023685784
0.3814203400615079,0.3814826598790963
0.3811021951995477,0.3811644925230673
0.38092544805401407,0.3809877328808288
0.38092544805401407,0.3809877328808288
0.38163243663614843,0.3816947714497827
0.38233942521828274,0.3824018100187365
0.38295804022765045,0.38302046876657136
0.38207430449998253,0.38213667055537864
0.3834882816642512,0.38355074769328673
0.38295804022765045,0.38302046876657136
0.38393014952808535,0.38399264679888273
0.3848138852557532,0.38487644501007545
0.3851673795468204,0.38522996429455236
0.38463713811021966,0.384699685367837
0.38534412669235396,0.3854067239367908
0.38658135671108945,0.38664404143246006
0.38536180140690746,0.3854243999010148
0.38534412669235396,0.3854067239367908
0.3870762487185832,0.3871389684307279
0.3907879387747888,0.3908509209177361
0.39396938739439363,0.39403259447802885
0.3923786630845914,0.39244175769788225
0.39149492735692354,0.39155795948669
0.392502386086465,0.3940679464064764
0.3826045459365833,0.3841694064411212
0.38454876453745307,0.3861137625057447
0.38331153451871763,0.38487644501007545
0.38189755735444897,0.3820482907342596
0.3848138852557532,0.38514158447343294
0.38633391070734235,0.38644960582599763
0.38633391070734235,0.38644960582599763
0.3859804164162752,0.3860960865415207
0.3857859945561881,0.38593700286350624
0.3837180529534448,0.3837805352281967
0.38341758280603766,0.3834800438363913
0.3838064265262118,0.3838158871566443
0.3838064265262118,0.3838158871566443
0.38221570221640916,0.38222505037649807
0.3790872777404648,0.37909640470887684
0.37587047969175297,0.37587937922013653
0.37456255081480444,0.3746243857602433
0.3730602000777688,0.37312192880121614
0.3742444059528442,0.3743062184042139
0.3739439358054371,0.3740057270124085
0.37332532079606934,0.3733870682645737
0.3736788150871365,0.373740587549051
0.37350206794160296,0.37356382790681253
0.3738555622326701,0.37391734719128944
0.3746509243875714,0.37471276558136235
0.3746509243875714,0.37471276558136235
0.3753579129697057,0.3754198041503166
0.3757114072607729,0.3757733234347935
0.37228251263742096,0.37234418637536687
0.3599809113082827,0.3600417152755682
0.36024603202658284,0.3603068547389261
0.36059952631765,0.360660374023403
0.35945066987168156,0.3595114363488528
0.36051115274488343,0.3605719942022836
0.3562692212520771,0.35632976278856004
0.3567464385450178,0.35707215328596187
0.35886740429142117,0.35954678827730036
0.35321149563434584,0.35327182097783466
0.34743186397539694,0.34749178067663605
0.34912863657251964,0.3491886732421252
0.3499063240128674,0.34996641566797454
0.35126727703347604,0.35282992187223833
0.3519389161865038,0.3519991515537171
0.352292410477571,0.3523526708381944
0.3503481918767012,0.35040831477357093
0.34541694651631405,0.3454767207551171
0.3443564636431122,0.3444161629016863
0.3447099579341797,0.3447696821861632
0.34417971649757856,0.3442394032594478
0.34506345222524687,0.34512320147064013
0.3448867050797133,0.3449464418284017
0.34398529463749195,0.34404496765298537
0.3468132489660292,0.3468731219288012
0.34829792498851175,0.3483579029236044
0.3488281664251125,0.3488881818503198
0.34635370638764196,0.3464135468589813
0.3468839478242427,0.34694382578569666
0.3484923468485984,0.34855233853006684
0.34778535826646406,0.34784529996111296
0.34478065679239284,0.34484038604305867
0.3405387252995865,0.3405981546293351
0.336933083530701,0.33699225792766996
0.33216091060129393,0.33221974758723105
0.3344586234932309,0.3345176229363311
0.33223160945950747,0.3322904514441261
0.3343879246350174,0.3363028953229397
0.3371805295344481,0.3372397214268039
0.3314008978754992,0.3314596811256053
0.33087065643889885,0.3309294021988899
0.3322846336031675,0.33234347933679803
0.33087065643889885,0.3309294021988899
0.32662872494609213,0.32668717078516635
0.32238679345328586,0.3224449393714424
0.32680547209162575,0.3268639304274048
0.3249849764926299,0.3250433061123483
0.3260454593658314,0.32610386396577945
0.3273710629573334,0.3274295612825681
0.3309943794407724,0.33105313394845687
0.3294036551309698,0.32946229716831066
0.327636183675634,0.32769470074592566
0.32533847078369704,0.3253968253968252
0.32798967796670114,0.32804822003040257
0.33329209233270896,0.3333510092975573
0.3371805295344481,0.3372397214268039
0.3408922195906537,0.34095167391381204
0.3375340238255153,0.33759324071128083
0.33735727667998167,0.3374164810690424
0.33665028809784736,0.3367094425000885
0.33771077097104885,0.3377700003535193
0.3329916221853018,0.33305051790575146
0.34059174944324655,0.34065118252200666
0.3375870479691753,0.33764626860395236
0.3400615080066458,0.34012090359529085
0.33882427798791037,0.3388835860996216
0.34094524373431373,0.34100470180648357
0.33953126657004506,0.33959062466857587
0.3377637951147093,0.3378230282461908
0.3392131217080845,0.33927245731254646
0.3378875181165824,0.3379467599957578
0.3387712538442507,0.33883055820695007
0.3412457138817208,0.341305193198289
0.34177595531832194,0.34183547212500437
0.341599208172788,0.3416587124827659
0.341599208172788,0.3416587124827659
0.3408922195906537,0.34095167391381204
0.344002969352045,0.34406264361720934
0.3369507582452545,0.33700993389189393
0.33859450669871716,0.3386537985647116
0.3397080137155786,0.3397673843108143
0.34023825515217937,0.3402976632375293
0.34036197815405295,0.34042139498709667
0.34133408745448784,0.34139357301940804
0.34442716250132566,0.3445752465797008
0.33937219413906494,0.3409339979495881
0.3391777722789779,0.3392371053840985
0.3306939092933653,0.33075264255665143
0.32910318498356267,0.3291618057765053
0.32839619640142836,0.328454767207551
0.3299869207112306,0.33004560398769756
0.32958040227650337,0.3311415137695763
0.32958040227650337,0.3311415137695763
0.3294036551309698,0.33096475412733783
0.32958040227650337,0.3311415137695763
0.32975714942203693,0.32990419627390666
0.3330799957580684,0.3331388977268709
0.33458234649510443,0.33464135468589806
0.3349358407861712,0.334994873970375
0.3366149386687404,0.3366740905716406
0.33652656509597384,0.3365857107505212
0.3374103008236417,0.3374695089617139
0.33762239739828226,0.33768162053239986
0.33691540881614795,0.33697458196344604
0.3407861713033336,0.34079259023579755
0.33811728940577646,0.33812351963799625
0.3370921559616815,0.33709831371301335
0.33891265156067735,0.33891893802806955
0.33843543426773665,0.3384416869940252
0.3411926897380612,0.341199137412946
0.34068012301601314,0.34068653445045416
0.33841775955318354,0.3384240110298017
0.3392661458517445,0.33932548520521794
0.33938986885361805,0.3394492169547849
0.3391954469935314,0.3392547813483225
0.33762239739828226,0.33768162053239986
0.33642051680865376,0.33647965496517857
0.33688005938704096,0.3369392300349985
0.33652656509597384,0.3365857107505212
0.3373219272508751,0.3373811291405944
0.33714518010534156,0.33720436949835597
0.33440559934957087,0.3344645950436596
0.33626144437767364,0.33632057128716364
0.33546608222277235,0.3355251528970904
0.33811728940577646,0.3381765475306677
0.33905404927710436,0.339113373634532
0.3422178231821557,0.34227737123060076
0.34011453215030585,0.34017393148796277
0.3449574039379264,0.3450171456852971
0.34539927180176055,0.3454590447908935
0.342677365760543,0.3427369463004207
0.34106896673618725,0.34112843355605055
0.3404503517268199,0.3405097748082157
0.3372865778217682,0.3373457772121469
0.338152638834883,0.3382118994591157
0.3394959171409385,0.3395552727401279
0.3378875181165824,0.3379467599957578
0.33841775955318354,0.33847703892247316
0.34036197815405295,0.34042139498709667
0.34096291844886717,0.34102237777070754
0.34106896673618725,0.34112843355605055
0.3408922195906537,0.34095167391381204
0.339478242426385,0.33953759677590395
0.34108664145074075,0.34114610952027447
0.34324295662625065,0.343302577155584
0.3433313301990176,0.343390956976703
0.3421824737530488,0.3422420193021528
0.34518717522712045,0.3452469332202071
0.3460709109547883,0.34613073143139944
0.3475202375481639,0.3475801604977551
0.34778535826646406,0.34784529996111296
0.3459471879529148,0.34600699968183246
0.34600021209657483,0.3460600275745044
0.34981795044010044,0.3498780358468555
0.3482272261302982,0.34828719906670896
0.34778535826646406,0.34784529996111296
0.34612393509844835,0.3461837593240713
0.3480151295556577,0.34807508749602295
0.3486867687086855,0.34874677413652927
0.3471137191134363,0.34717361332060664
0.34085687016154714,0.34091632198536415
0.3331153451871754,0.33317424965531883
0.3324613807487011,0.3325202389790365
0.3301990172858711,0.33025771555838357
0.3317897415956733,0.33184855233853017
0.33231998303227406,0.33237883126524553
0.33231998303227406,0.33237883126524553
0.3328678991834283,0.33292678615618493
0.3329916221853018,0.33305051790575146
0.3339637314857367,0.3340226959380636
0.33254975432146805,0.3326086188001555
0.33272650146700167,0.332785378442394
0.33272650146700167,0.332785378442394
0.33161299445013975,0.3316717926962917
0.32885573897981557,0.3289143422773713
0.33152462087737317,0.33158341287517223
0.33090600586800545,0.33096475412733783
0.3317897415956733,0.33184855233853017
0.33392838205663017,0.3339873440096157
0.33064088514970486,0.33069961466397996
0.331171126586306,0.3312298935906953
0.3317543921665664,0.3318132004100822
0.3246845063452228,0.32474281472054284
0.3285729435469619,0.32863152684978986
0.33263812789423464,0.33269699862127494
0.3306939092933653,0.33075264255665143
0.3289264378380291,0.32898504613426677
0.32945667927462985,0.3295153250609818
0.3314008978754992,0.3314596811256053
0.331224150729966,0.33128292148336685
0.3306055357205983,0.3306642627355324
0.33157764502103276,0.33163644076784377
0.33193113931210033,0.3319899600523207
0.3317543921665664,0.3318132004100822
0.3324613807487011,0.3325202389790365
0.33193113931210033,0.3319899600523207
0.33157764502103276,0.33163644076784377
0.32993389656757055,0.3299925760950261
0.32975714942203693,0.3298158164527876
0.32880271483615553,0.32886131438469984
0.3301990172858711,0.33025771555838357
0.3318781151684403,0.3319369321596492
0.3318781151684403,0.3319369321596492
0.33161299445013975,0.3316717926962917
0.3248966029198629,0.32495492629122924
0.32031885185054293,0.3203768515572523
0.312135459012337,0.31219288012161067
0.31301919474000534,0.313076678332803
0.3128424475944717,0.31289991869056455
0.312135459012337,0.31219288012161067
0.31178196472126984,0.3118393608371334
0.31155219343207624,0.31311203026125095
0.3094312276856729,0.310990914554389
0.3094312276856729,0.310990914554389
0.309961469122274,0.31152119348110435
0.31119869914100906,0.3113444338388659
0.31001449326593367,0.3100717644147487
0.3057725617731277,0.30582953300102517
0.3078935275195307,0.30795064870788674
0.3078935275195307,0.30795064870788674
0.3096609989748669,0.3097182451302718
0.30792887694863763,0.3079860006363347
0.3075753826575701,0.3076324813518577
0.3066916469299022,0.30674868314066545
0.3019371487150486,0.30199384876445007
0.2994626886775781,0.29951921377311114
0.29893244724097734,0.29898893484639577
0.30112411184559384,0.3011807544101532
0.3010534129873803,0.30111005055325774
0.2982077839442896,0.2982642203132179
0.2971473010710881,0.29720366245978713
0.296899855067341,0.29695619896065323
0.30253808900986284,0.30259483154806094
0.30819399766693784,0.30825114009969257
0.3094312276856729,0.3094884575953618
0.30978472197674045,0.3098419768798388
0.309961469122274,0.31001873652207723
0.3106684577044083,0.31072577509103105
0.31107497613913554,0.3111323222681799
0.30913075753826574,0.3091879662035564
0.3166425112234439,0.31670025099869215
0.3142564247587404,0.31431399582847225
0.31301919474000534,0.313076678332803
0.31407967761320676,0.3141372361862338
0.31248895330340415,0.31254639940608764
0.31059775884619484,0.310655071234136
0.3160592456431831,0.31611694417930486
0.3136731591784796,0.31373068900908535
0.31360246032026606,0.3136599851521899
0.31084520484994194,0.31090253473326956
0.31132242214288264,0.31137978576731346
0.31049171055887476,0.3105490154487926
0.31395595461133324,0.3140135044366672
0.297942663225989,0.29799908084986043
0.2986496518081233,0.2987061194188143
0.2972356746438547,0.29729204228090655
0.2980487115133091,0.29810513663520344
0.2995510622503447,0.29960759359423056
0.29654636077627383,0.2966026796761763
0.29608681819788624,0.29614310460635634
0.29652868606172034,0.29658500371195234
0.2961751917706532,0.2962314844274754
0.29502633532468475,0.29508254675292517
0.29605146876877925,0.29610775267790845
0.2965817102053804,0.2966380316046242
0.2981724345151826,0.2982288683847704
0.29799568736964904,0.29805210874253196
0.2990561702428509,0.29911266659596275
0.2981724345151826,0.2982288683847704
0.29887942309731735,0.29893590695372424
0.2990031460991909,0.2990596387032912
0.3032274028774437,0.3032841941527912
0.2985789529499102,0.29863541556191886
0.29893244724097734,0.29898893484639577
0.29767754250768885,0.29773394138650255
0.30085899112729364,0.3009156149467953
0.29870267595178374,0.3011454024817053
